Names	total	elements
		OPN1LW
		FAM98C
		SLC26A9
		KCNIP4
		TUSC1
		PPP4C
		MLF2
		MAP3K7IP3
		SLC39A2
		S100A10
		COX5B
		KCTD19
		PRMT3
		GCNT4
		MAP9
		MBLAC2
		LCE5A
		WFIKKN2
		C1orf226
		KRTAP4-1
		TUBG2
		GPR142
		MYO7A
		C9orf24
		KRTAP13-3
		CAP2
		SFTPA2
		MLH3
		SNORD56
		C10orf4
		DHDH
		PRELID1
		FAM162A
		MRPL21
		C19orf24
		SNORD17
		C19orf23
		PGC
		CLEC16A
		AMOTL1
		IER3IP1
		SERPINB10
		CT45A1
		C7orf25
		GALNT11
		MYCBP
		CANX
		DAP
		MAPK15
		TIMM13
		ECHDC2
		CASC1
		FLJ32065
		HIST1H2BM
		FAM107A
		HEMK1
		EFNA3
		PGBD2
		RSRC2
		GPX3
		FIS
		PTP4A1
		CLRN3
		ARSE
		RGPD8
		CLLU1OS
		OCM
		MIR217
		FAM48A
		TMEM141
		DIS3L
		CTAGE1
		CSAG2
		MAGEB4
		MIR302D
		SERPINC1
		CFP
		DOCK3
		TAS2R38
		C10orf68
		PSEN1
		GNGT2
		TTLL8
		GPC6
		WNT9B
		LPAR1
		CYorf15A
		RASGRF2
		ANKRD55
		PDIA4
		JUN
		MGC42367
		KIAA1026
		TNFSF14
		POM121
		MGC61598
		TXNDC17
		NUP62
		ZFP57
		CASP12
		CLCF1
		CCDC112
		C2orf16
		GOLGA4
		SSX5
		CALML6
		CDKAL1
		RPS6KC1
		STXBP3
		ARHGAP27
		C2orf66
		USP1
		IL7
		TTC7B
		SNORD33
		SGPP1
		TRIM50
		SRY
		FAM161B
		ZNF807
		MLC1
		CYP26A1
		TACC2
		ANKRD36B
		DDT
		ZCCHC16
		G3BP1
		RNU4-2
		ADCY7
		GNAL
		SCAND3
		DKFZP434A062
		USP47
		TCF25
		HCN1
		RAB3IP
		ANKS4B
		MAGEA2
		HIST1H4E
		ZNF181
		UGT1A1
		ANP32E
		ANRIL
		HERC2
		SNORA11B
		CAND1
		UTRN
		PPIAP19
		CCDC153
		ZNF702P
		MACROD1
		MGC45800
		ANLN
		SSTR2
		TH1L
		PPP3CA
		C6orf108
		SNORD28
		PLEC1
		FLJ16171
		ITGB1BP2
		KIAA1383
		HECTD2
		MIR520H
		CHCHD9
		DMRT3
		CP110
		LAMP3
		ASCL5
		YME1L1
		KRT17P3
		AADACL4
		ZNF75A
		KL
		GNAT1
		LRRC4C
		ABHD2
		ORAI3
		SBNO2
		ERCC-00144
		NUP37
		OTUD6B
		GPD1
		GUCA1B
		FLJ42289
		SERF1A
		OR2C3
		FNDC8
		MIR920
		NBPF8
		APOBEC2
		LRRK2
		BACE2
		LIF
		CPEB1
		USP19
		TMEM87B
		DPPA5
		GPR171
		CST3
		PLD1
		ITFG2
		TRY6
		C10orf79
		THEX1
		CNOT6
		OR1E2
		BRD8
		PJA2
		WDR12
		PKIB
		SNORD116-4
		CDY1
		MYH2
		AURKA
		MMP27
		SRD5A2
		TBC1D9B
		RABEP2
		MIR877
		MLN
		OR10J3
		MMP20
		GANC
		GPR132
		OR2T12
		FRMPD3
		SULT1A2
		ZNF747
		RPL10
		HNRPH1
		SNHG9
		TEX13B
		OR5K1
		OR13C9
		C1orf81
		ZC3H6
		NIPAL4
		SNORA49
		CARD14
		CCL26
		ASXL2
		RASSF4
		LBXCOR1
		KIAA1161
		TNF
		KLKP1
		FLJ45983
		DIXDC1
		ASAP1
		ZNF354C
		MEIS1
		FLJ37078
		NHLH2
		TMEM179
		TXNDC3
		ZNF254
		PAX1
		EPS8L3
		AGXT2L1
		DCLK2
		AURKAIP1
		LMAN2L
		HAND2
		TEX9
		OR8K1
		GTPBP5
		BARD1
		MCFD2
		CBX1
		PEX26
		PWWP2
		C1QTNF7
		H2AFB3
		REXO1
		MGC3731
		HAS2
		RNF150
		CST11
		IMPACT
		HNRPLL
		IMPA2
		SPRR4
		USP18
		RAXL1
		SMCHD1
		S100B
		BMP2
		CCNDBP1
		LST1
		NUDCD2
		MIR601
		OLIG3
		FLJ36492
		KENAE
		GNG2
		FRS3
		HSN2
		JMJD5
		FAM26A
		TPD52L1
		OR3A1
		SREBF2
		SLC7A11
		ALG11
		FAM127A
		LPAL2
		VPS53
		MPDU1
		NTS
		ASB1
		C16orf67
		TTTY3
		PI3
		MRC1
		ERCC-00017
		IL13
		CD86
		RCC1
		DKFZp779B1634
		PIP5K1C
		ZBTB4
		TSPAN31
		GPT
		TRMT11
		NEK10
		CPZ
		CDH29
		JMJD2A
		CARD16
		DLL4
		FLJ44477
		OR13C5
		HSD17B7P2
		CTTNBP2
		C2orf27B
		PARP8
		C14orf180
		BIN1
		ALS2
		OLFM2
		MYO1E
		HRNR
		XCL1
		KIAA0363
		CARHSP1
		HERC1
		SDS
		COPB2
		OR4X2
		CNN2
		PPP1R13L
		C1S
		ZCCHC6
		FLJ30679
		GLO1
		CD302
		WDR61
		MRPS10
		FEM1C
		DYRK3
		TMED3
		ERCC-00163
		RBM34
		UCKL1OS
		C21orf77
		LIMS3
		NEK5
		PUM2
		PHC1
		TLN2
		MIR548L
		FAAH2
		ZNF717
		MMD2
		SFXN1
		FLJ23356
		MIR1289-2
		CES3
		PLCB4
		HOXA2
		PYGB
		TULP1
		PPP1R14B
		RHOU
		ZC3HC1
		RBM14
		MIR1302-6
		OSGIN1
		ARL17P1
		MAML1
		RFPL3S
		TRIM66
		TMEM203
		SRPX2
		CTLA4
		HIST1H4D
		FLG2
		CEACAM21
		HSPA14
		SLC37A2
		MUT
		VPS37A
		OR10V1
		SNORD6
		TAX1BP3
		FLJ21865
		HRASLS2
		ITFG3
		QTRT1
		UBXN11
		ELOVL2
		ATP5J
		STARD4
		NLRP11
		ARVP6125
		IFNW1
		C1orf65
		VAMP5
		SH2D7
		CYP3A43
		SMPD3
		GRID2
		HLA-G
		SHB
		GPR113
		S100A2
		C3orf51
		TRPC6
		ARPC1B
		ANKK1
		OR5M10
		CCL1
		YTHDF2
		ARPC4
		FLJ10986
		ERCC-00143
		GALNT14
		C3orf45
		CPLX2
		C4orf51
		PHLDA2
		RNF133
		JMJD4
		SLC29A1
		MRGPRE
		NTNG1
		FAM113A
		CCDC87
		CCDC55
		NLRP4
		TCTE1
		ABCA9
		OAZ3
		CA3
		NCRNA00028
		SEC62
		ZNF143
		OR5B17
		DHRS4
		C20orf20
		GRM7
		ALDH1A3
		MIR1912
		PPP6C
		ZSCAN23
		SMG7
		LOXL4
		LOX
		SLN
		SNORD45C
		RELB
		FAM71F2
		MAGED4
		MGC2752
		TGFBR3
		SRPR
		MSLNL
		C16orf80
		RPS6KA1
		C9orf53
		SPSB1
		GORASP2
		NDRG4
		C14orf53
		ACACB
		STXBP1
		gm127
		DLC1
		SELM
		C9orf40
		RORC
		PNPLA7
		KCNH7
		AZI2
		KMO
		FAM100B
		ERI3
		CLDN1
		LDB1
		IL1B
		C8orf30A
		MIR422A
		PLEKHG1
		IFP38
		SIAE
		DDX25
		MTIF2
		FLJ44112
		NOD2
		CLEC12B
		HTR2A
		KIAA0427
		HSDL2
		BAALC
		HSPB7
		ELK3
		KRT84
		MACROD2
		EPHA8
		LYPLA2P1
		HGFAC
		CTTNBP2NL
		PARP9
		RGS7BP
		MMP10
		ME1
		NCRNA00160
		ZFP42
		KDSR
		MESP2
		C14orf106
		FLJ41046
		C2orf40
		C7orf64
		RALBP1
		TRIM36
		SIK1
		EVPL
		TTTY4C
		HSD17B6
		SF3B3
		SOX2
		KAT2B
		GNPTG
		STT3B
		DUSP13
		FANCG
		CCDC24
		MYADM
		SCN3B
		PCP2
		PPPDE1
		MTFR1
		ERCC-00028
		TSPAN11
		TMEM130
		FIBP
		SLFN14
		TBCB
		DHCR24
		WASL
		PLCB2
		HOMER3
		HCG3
		CYTSA
		VCPIP1
		KLHDC4
		SQRDL
		DPYSL2
		SOX13
		KCTD15
		GK
		PTPDC1
		PAX4
		GIMAP8
		RAB8B
		MED29
		BTNL9
		FLJ36116
		ZYG11A
		SNORD116-13
		PKD2
		OR4D9
		SLC44A2
		LYSMD4
		FLJ40473
		ERCC-00069
		C12orf34
		WDR8
		C7orf26
		PLK1
		KRT39
		ZNF397
		ZC3H7A
		ANXA13
		PCDHA4
		MYH16
		LPGAT1
		HCG2P7
		FOLH1
		MAPKAP1
		UBQLN4
		PIAS3
		HLA-E
		EVC2
		YWHAE
		GSTA4
		ARNT
		MIR320B2
		LMBRD1
		GRIPAP1
		HIST1H3B
		LSM14A
		PQBP1
		KRTAP11-1
		ACOX1
		C9orf9
		S100A5
		AICDA
		GPR148
		ANGPTL7
		TAF2
		ODF3L2
		CACNG7
		HOXB3
		HIST1H2BC
		SGCB
		PPAPDC3
		RCOR3
		TRO
		ZNF707
		PTRH1
		C21orf94
		ACTR1A
		GYPE
		PRDM4
		MMAB
		DC36
		HTR3C
		SYCP1
		CXCL11
		C19orf45
		IL31RA
		SNORD30
		SFRS3
		NUPL1
		MGAT5B
		ZNF138
		C1orf51
		HOXA3
		CPNE2
		LY6G6C
		FGF19
		RNF20
		EGFL7
		USPL1
		MIR297
		ARHGAP28
		SLBP
		KCNB2
		FAM149A
		SPINT3
		NDUFA4L2
		SS18L2
		SLC22A11
		CSK
		GABRB1
		MRRF
		RAF1
		PRPF6
		FURIN
		ZNF281
		NALCN
		NACAP1
		PRUNE
		ADRA1B
		LPCAT2
		GH2
		PCDHB2
		CSF3
		PDPR
		DUOXA1
		REV3L
		XKR7
		FER1L4
		ERCC-00083
		HMP19
		DISP1
		PRB2
		TTBK1
		DENND4B
		C14orf159
		TPRXL
		KIF2C
		RAB11FIP3
		MEGF8
		SPEN
		DRAM1
		PPP2R2C
		TUBA3D
		CDH26
		LHX8
		TBX1
		OR13C3
		ZNF644
		CD300LG
		THEM2
		ATF5
		MEGF9
		PLEKHA1
		POTEA
		PDCD2L
		CLCA2
		SLC9A11
		ESD
		NT5C1B
		ARFGAP2
		RNU4ATAC
		COL25A1
		TMEM80
		RBPMS2
		DDX46
		MIR197
		GOPC
		C1QTNF9
		RP2
		BAT3
		DCAF16
		UBAP1
		ZFP82
		CPPED1
		C3orf75
		IQCB1
		LAMA5
		RGS9BP
		KRT81
		PSMC1
		OR2D2
		LAMC1
		PDCD10
		OR2T34
		RPRD2
		SIGLEC6
		SNAI3
		BATF
		GMEB2
		ANP32D
		FBXO43
		TRPM4
		FAM169B
		HSP90AA1
		FLJ21511
		CREB5
		C21orf100
		EFCAB4B
		PHLPP1
		PARP1
		FLJ36144
		KIAA0040
		SH2D4A
		TMSB4Y
		RPS15
		AFG3L1
		BAGE5
		MFSD6L
		BRD9
		FAM103A1
		NBEAL2
		PHF17
		PRKRIR
		BDH1
		MED4
		FLJ35934
		TRABD
		IKZF2
		FLJ44082
		UROD
		TTLL12
		SERPINH1
		PPARA
		MN1
		SCFD2
		PLDN
		CYP4X1
		CD24
		TMSB15A
		ZNF597
		BACE1
		INHBA
		METTL9
		SEPP1
		RARRES2
		GPR77
		XPNPEP1
		DKFZP547L112
		HTR1B
		C10orf91
		PCGF5
		JMJD6
		RAP1B
		ZNF571
		PRKG1
		TRIM21
		PCF11
		CYTL1
		MESTIT1
		PH-4
		FMNL3
		FTHL16
		FLJ39827
		CBL
		SNAP23
		CLECL1
		MXI1
		SPTLC2
		MAG
		RTTN
		POLE2
		HOMER1
		PXDNL
		CREG1
		C20orf79
		ERCC-00019
		WNT7A
		FIP1L1
		H6PD
		ZBTB9
		MIR1180
		MRPL2
		TMEM71
		DNAJC2
		NPBWR1
		AVPR1A
		HECTD3
		MIR940
		OR10A3
		SLC16A3
		NCBP1
		PCDH10
		NCRNA00094
		TncRNA
		HSP90B1
		C10orf78
		TCEAL5
		MIR155HG
		CYP2W1
		MIR519B
		PRKACG
		FAM26E
		WFDC11
		TTLL3
		MRP63
		SNORA70
		JMJD1C
		EIF4E3
		PPYR1
		COX7A1
		RASL10A
		NOTCH4
		KLHL29
		SNORD70
		KLHDC10
		CALM3
		ZNF100
		TMEM163
		CCL21
		OR1F1
		ITIH1
		SPATA5
		NVL
		GMCL1L
		POTEH
		FAM122C
		C21orf37
		LRRFIP2
		GLT25D2
		NBR2
		MIR668
		ZFYVE21
		MEST
		ACN9
		RBBP5
		ORC2L
		WFDC3
		AMY2B
		NCAPH2
		SLC39A11
		AP1M2
		GCAT
		TRAPPC4
		GSTO1
		PGAM4
		KCNE2
		UGT2B11
		FSTL3
		FCN3
		PTPN3
		C11orf51
		PKDCC
		NPY2R
		NPTN
		RNMTL1
		FLJ25328
		NDUFS5
		EPHB6
		PDLIM3
		NT5C3L
		SERINC1
		C3orf41
		LMX1B
		TAPT1
		CLIP1
		ERCC-00111
		TLCD1
		CENPC1
		GAGE5
		MIR888
		ALKBH8
		COL10A1
		LCE1D
		ZNF828
		C1orf41
		FLJ33590
		SMR3B
		C7orf28B
		SYNPO
		TRIT1
		FLJ11795
		C21orf130
		NDUFA10
		KRTHA5
		GAGE12D
		DCTN5
		MAGEB1
		HPVC1
		GEM
		SLC14A1
		C12orf8
		SERPINI2
		RPS14
		ATOH7
		NPL
		FAM110B
		UEVLD
		CISH
		OGDHL
		SLC22A10
		GIT2
		CASK
		CCDC71
		TADA2B
		HSPG2
		IL2RB
		CCDC58
		OR51G1
		ATP10B
		OR4K2
		PRMT7
		OR2Y1
		SPANXN3
		KHDC1
		C8ORFK36
		PGPEP1
		OR5D13
		CACNA1I
		C20orf45
		VHL
		DAZ4
		EIF2C4
		BCKDHB
		ITIH5L
		RPS6KB1
		PCIF1
FC	1048	DPY30
		NMBR
		PFKP
		CADM4
		IFT122
		TMC4
		RPL19
		CNGB1
		MBD3L2
		DTNBP1
		MLF1IP
		CCNB1
		FAT4
		OR9I1
		COPS7A
		GRM2
		TMPRSS11E2
		MED13L
		UNC45B
		LPAR4
		NOL8
		HIGD1B
		FLJ40296
		CPNE4
		SMYD3
		PPIL1
		RAD23B
		CCNY
		WHSC1L1
		CORO2A
		C7orf33
		CDK8
		NTHL1
		GDF10
		BANF2
		HS2ST1
		HCRTR2
		CHFR
		GKN1
		TOMM34
		LIMD1
		THRB
		NPR1
		TMEM59
		RAG1
		LSM4
		IRS1
		SAMM50
		CDC42EP3
		DPYD
		POF1B
		TDRG1
		COX10
		ARAP1
		TUBA3E
		C14orf166B
		KIAA1772
		PTGER1
		ACTR5
		MYEOV2
		GATA1
		E4F1
		ACO2
		XCR1
		UNC5CL
		BTK
		TRAF7
		TJP3
		C4orf35
		FXYD2
		PPM1H
		TBX21
		RTEL1
		PDAP1
		EIF4E2
		MIR452
		IL28B
		EHBP1L1
		SRMS
		TNFAIP8L3
		SNORA11C
		SNCAIP
		DCT
		DNAJB4
		SNORA18
		VAX1
		TRIM63
		CLK3
		C22orf37
		BTBD9
		HHIPL1
		MIR567
		KIAA0652
		HPCAL4
		MAPK7
		OR4F17
		CSPG4LYP1
		TMOD2
		SLC44A5
		C13orf27
		ARSK
		VEGFA
		NDC80
		AIF1L
		C1orf201
		MAN2C1
		OR2A7
		MYC
		WDR26
		MALL
		PPAPDC1B
		MAPK8IP2
		OR6C4
		E2F7
		GPR81
		SH3GL1
		C14orf129
		SNORD62B
		MBD2
		KIF5C
		APOM
		NCOA6
		STH
		ALDH5A1
		TBPL2
		OR2T5
		SFTPA1
		XKR3
		C20orf135
		CCDC129
		TBC1D16
		ASPN
		SYNPO2L
		DACT2
		C4orf41
		CCDC94
		EIF2AK2
		IDO1
		COX16
		CSDC2
		TRMT1
		SLC29A4
		SNORD9
		ACADM
		USP15
		GFOD1
		ADAM29
		C15orf26
		MIER2
		IRX4
		LCLAT1
		APBB3
		RPL13L
		KRT4
		PKD1P1
		GBE1
		CARD10
		LRFN1
		OR51B2
		FLJ12355
		FAM22F
		C4orf32
		psiTPTE22
		GIMAP4
		DHX38
		NAT5
		PDP2
		CGB
		SMARCA4
		TPSB2
		GPATCH3
		MIR1272
		ZDHHC20
		PALMD
		CCL3L1
		STK31
		SHISA4
		CELA2B
		PRDM10
		LY6G6F
		SLC6A8
		MKL2
		MC2R
		TBX3
		UBTFL2
		BARHL1
		OR13A1
		FLJ16165
		C1orf120
		C5orf30
		FLJ25758
		C16orf57
		RAB32
		KIAA0895
		OR5D18
		BARX1
		CETP
		ILDR1
		INHBE
		CDCA1
		RHOJ
		RUNX2
		TMEM218
		DKFZP434P211
		HIST1H2AB
		C14orf173
		PTGES2
		GAS1
		FLJ13305
		FECH
		CAPSL
		ZDHHC21
		MIR140
		LAMB2L
		CCDC21
		C20orf30
		KCTD8
		C20orf11
		TGM4
		IMPA1
		RPP25
		MBOAT4
		FLJ44451
		KIRREL
		LEREPO4
		ADAT1
		TCF20
		KLHL20
		MIR199A1
		WFDC12
		FNDC3B
		CAV2
		EGFL10
		C14orf142
		ADNP
		C13orf34
		ERICH1
		ADSS
		TSTD2
		TSSK6
		SFMBT1
		COL24A1
		C10orf6
		MRPL36
		CYB5A
		PITPNC1
		SLC30A3
		ABCC8
		LYRM7
		HIST1H2BO
		HIST1H4A
		MIR657
		EIF3IP1
		RPS16
		RPL14
		EEA1
		ZNF503
		ARSJ
		C17orf106
		NCLN
		TRIM62
		ZNF280D
		MAEA
		FLJ23834
		ST6GALNAC1
		MEF2C
		COG7
		IL12RB1
		CCNA1
		C14orf109
		NMB
		FCRL6
		NBEAL1
		ENPP4
		SMARCC1
		DEPDC7
		DSP
		NDST1
		C6orf184
		FAM20A
		NUDT10
		GINS3
		GTF2E1
		DIRC2
		AKR1B10
		DKFZp686E2433
		SNORD42B
		NAPG
		C14orf45
		PTGDR
		THAP10
		CCDC39
		MEPE
		DCBLD2
		ZBTB38
		TMEM30B
		MYO6
		GLRX2
		DEFB128
		MYO1C
		RNASEK
		RBM23
		MT1IP
		OR7D4
		SLC12A6
		DYNC1LI2
		MIR23A
		OR52I1
		ZNF318
		IGFBP7
		SCN4A
		HACE1
		C19orf36
		MYOT
		MAL
		HDAC7A
		ERCC-00104
		CST1
		DULLARD
		CCL7
		SLC6A18
		BCL9L
		RDH5
		OR1G1
		FAM69B
		SNORA13
		NR5A1
		ZNF595
		NBPF6
		ARPC5
		ZNF826
		GJA4
		SOX30
		FAM22B
		C1orf88
		ALG13
		MIR363
		SENP6
		OR2A5
		SPEF1
		MAP2K2
		P4HTM
		MEPCE
		NGB
		RCVRN
		ZNF518A
		SNORA14A
		PTCHD2
		TBC1D20
		EIF5A2
		SHPRH
		OXR1
		PWRN1
		MIR24-1
		C2orf24
		NKX6-3
		CDK5R2
		NDFIP2
		RIMKLB
		MGC119295
		FRAP1
		ZNF630
		SLC26A11
		C19orf56
		GJB7
		RPL23AP7
		COX4I2
		KEAP1
		ABLIM2
		GOSR1
		DYNC2H1
		DRG1
		SPCS1
		PRR4
		ARFIP2
		PLEKHF2
		FAM173A
		PRIC285
		GTSCR1
		C5orf54
		PTF1A
		MTNR1A
		SHMT1
		RAP2B
		SNORA11
		USP37
		SPACA5B
		PRICKLE2
		C9orf114
		C4orf50
		BCAS4
		CCRK
		PRKCE
		MIR1913
		DHFRL1
		TBC1D3F
		OR51L1
		DDX19A
		PDPN
		PLCXD1
		CACNA1D
		PPP1R2
		ACSS1
		C17orf61
		LATS2
		TYW3
		GADD45G
		KRTAP5-1
		TBX4
		CAPN13
		HTR2B
		MYOM2
		CCDC140
		C5orf25
		ZNF619
		SERINC5
		HMGB3L1
		MYO3A
		C8orf80
		C8B
		HNRNPF
		TMPRSS5
		GTF2F1
		WDR40A
		ZNF226
		C16orf82
		C14orf1
		APH1A
		ZNF777
		TMEM190
		SPOCK2
		RPS12
		PRODH
		TFAP2C
		FAM109B
		CCDC105
		OR2B11
		WNT8A
		C19orf12
		SLC20A1
		SIL1
		GADD45GIP1
		DEFB126
		SNORD84
		HMGCL
		MSI2
		H2AFB1
		PRSS23
		DCP2
		PDZRN4
		ARPM2
		KHSRP
		IL8RBP
		CBLN4
		OR52I2
		SLFNL1
		USP17
		NPIP
		MLLT10
		NRIP3
		FLJ46154
		PREI3
		C6orf118
		KIF13B
		DISP2
		PCDH9
		ITFG1
		GBP3
		CYP2C8
		TMEM128
		MOBKL2C
		DNAJB5
		COPB1
		PSORS1C2
		OR4K5
		ACMSD
		C15orf56
		AMN
		URG4
		GPR137
		ZNF700
		NFX1
		MIR325
		OR2T3
		RGP1
		SEC14L4
		RRM2B
		CRTAC1
		CAMKK2
		C3orf50
		TBC1D2
		OR2F2
		GNAT2
		C20orf108
		ERCC-00137
		VOPP1
		COL6A1
		DSN1
		KCNK18
		HSD11B1
		ZNF490
		ARID4B
		MIR1264
		CTSH
		PAF1
		SFT2D1
		MFNG
		VTI1B
		APOA1
		IMP5
		FAM70A
		PPA1
		DPAGT1
		SSBP1
		SHKBP1
		CSF1R
		AGMAT
		CLPP
		AP4E1
		CDH4
		ITPRIP
		AMELY
		MIR30C1
		RPL26L1
		FTSJ2
		SFRP1
		RPS26P11
		NPFFR1
		UGT1A3
		B3GAT3
		PKD2L2
		FAM64A
		MS4A14
		PRSS1
		ELAVL3
		SNCB
		TNIP3
		MUM1L1
		COX7A2L
		IGF1
		NAALAD2
		RBM15
		DAZAP1
		PRKRA
		MITF
		UPK1A
		MSH3
		C17orf50
		GOT1
		PCOLCE
		RHOT1
		B4GALNT1
		LRFN5
		CYP2C19
		HISPPD2A
		ENOX2
		FAM39DP
		ZCRB1
		DUX4
		LEPREL2
		OR1D4
		ASB10
		A2ML1
		DAPK3
		LRRC37B2
		C20orf127
		MAPK12
		MRGPRD
		TMEM120B
		ALCAM
		OBP2A
		ERLIN2
		HLA-DRA
		DNMT3B
		ADRA2A
		DAO
		TASP1
		WDR19
		EDNRA
		HMGN4
		FUCA2
		CYP2D7P1
		PIK3AP1
		ACOT7
		FGF6
		PACAP
		NOMO1
		GLA
		OR1I1
		UGT2B4
		RBM44
		KIAA0892
		AKR7A3
		UBL7
		SNORD76
		RDH8
		SERTAD2
		PSORS1C3
		PLXNB3
		RIMBP3
		ZNF672
		SETD8
		MEGF10
		ASTE1
		GNAO1
		DISC1
		CDSN
		LRTM1
		FMN1
		SPCS3
		C8orf13
		TPT1
		S100A3
		RRP7B
		CMYA5
		RCP9
		OR2H1
		ATP8B4
		KLHL10
		NCAPD3
		SNORA38B
		GTF3C5
		C17orf45
		C6orf168
		TCEAL6
		CENTB2
		KANK3
		FTSJD1
		EIF2B2
		UBE2D3
		NEFL
		TMEM185B
		SFRS10
		RUNX1T1
		UGT2A3
		BCAS2
		DMXL1
		SNORD93
		GRTP1
		HIPK3
		LIMS1
		BIRC2
		EVX1
		C10orf33
		RSPH3
		ABT1
		MIR670
		ASAH2B
		C1orf156
		FAM125A
		RHBDL1
		GABRA1
		KCNQ1
		EPCAM
		FHOD3
		OR5T2
		MGC27121
		POT1
		FATE1
		DCAF12L2
		GPR155
		RWDD2B
		HDDC2
		CGREF1
		WNT1
		BPGM
		ME2
		SIRT7
		PRKCZ
		IL20
		ORC1L
		IL17RD
		SLC22A23
		FLCN
		C14orf39
		FLJ37453
		RAET1K
		RNASE13
		HS3ST3B1
		TRPC5
		OR4K14
		KIDINS220
		FNIP2
		ZNF793
		PDCL
		NAE1
		POTEF
		GAFA1
		MYLK
		KIAA0391
		MGC35030
		C6orf222
		CFL1
		IL4
		M160
		KIR2DS2
		TCEB3CL2
		EVI2B
		SLC25A11
		NELF
		XKRY2
		STIP1
		ARPP-21
		C11orf45
		FAM47A
		GSPT1
		RGL2
		GUSB
		NID2
		MIR652
		FUCA1
		KRT18
		KCMF1
		WWC3
		STRA6
		TRIM28
		FGF5
		ANKLE1
		FBXW7
		FAM7A2
		IDH3G
		MAPRE2
		ZNF26
		ZNF396
		RABEPK
		TIPRL
		KTELC1
		C7orf54
		KANK2
		LHFPL5
		DZIP1L
		NLRP1
		MED24
		ARRDC5
		KDM1B
		TIRAP
		F5
		ZC3H4
		CPS1
		NCOA2
		TRIML1
		SNORD101
		IGBP1
		OR2A14
		EIF4H
		SEPW1
		TIMM23B
		LMOD2
		RAB9A
		C14orf64
		C1orf124
		CTSA
		COQ4
		SNTB1
		TOP2B
		TSPAN4
		MED19
		PCDHB5
		C1orf187
		KRT12
		CCDC152
		WFDC1
		PSME2
		SNAPC3
		MMP19
		FLJ20712
		USP28
		ASB9
		CHRNG
		HAVCR2
		BMP5
		ACOT8
		APRT
		FCRL1
		NOL10
		RUFY2
		RANBP9
		YPEL3
		NHLRC1
		TRMT61A
		HTRA4
		C14orf100
		XYLT1
		GPR108
		LETMD1
		ZNF652
		UCK2
		FAM50A
		RNASEH1
		NBAS
		C2orf73
		MSC
		MIR1470
		CDK5RAP2
		DSCR8
		MIR9-3
		GUCY2E
		PRSS48
		ACYP2
		LYRM1
		SCARNA20
		GRK6
		STX2
		FAM22A
		PIGZ
		ADAM5
		PTOV1
		EVI5L
		HIST1H3I
		HIF3A
		CASP10
		MFAP3
		SNORD59B
		MRPL24
		MIR454
		CCDC26
		JTB
		FSCN3
		TBX2
		FKBP14
		ZNF547
		DUOX2
		HAUS6
		CASP8
		ACPT
		PRR10
		C1orf111
		PPP2R1B
		SNORA11E
		VPS41
		MYL6
		C13orf39
		HLA-DQB1
		ZNF410
		OR1D2
		RPS19BP1
		FBXO33
		ZCCHC24
		PARP11
		TRIM53
		ATP2A1
		PAXIP1
		USP13
		SLC19A3
		C4orf19
		STAC2
		FAF1
		HMX2
		MTFMT
		DKFZP434L187
		MIR549
		P2RX5
		CD248
		C11orf85
		PIP5K1A
		BTBD2
		DOLPP1
		ZRANB1
		RAD52
		MIR593
		FAM90A7
		PDILT
		SMN2
		REV1
		NAP1L4
		TSPAN33
		C6orf199
		DEFB104B
		CIDEC
		MTIF3
		SNORA32
		RBM46
		WDR78
		TMEM55B
		SLC12A9
		AGFG2
		USP2
		RND3
		C1orf128
		CD46
		UTP14A
		S100A6
		TFRC
		TINF2
		NIPAL2
		TBL1Y
		FLJ45684
		PEX6
		FAM90A12
		ARNTL
		OR5B21
		SLC7A8
		MOGAT2
		FAM149B1
		COASY
		FAM86B2
		Septin 8
		IPF1
		SEMA6A
		EPHA1
		MTPAP
		ZNF558
		ICK
		EIF2C1
		C3orf54
		FAM71C
		GOLGA7
		DNAJC6
		TPD52
		JAG2
		STX3
		RLN2
		ST3GAL2
		FLJ44881
		C10orf41
		CARM1
		SS18
		PNRC2
		ERCC-00077
		TBCC
		DEFB107A
		CLCA4
		TPM4
		RBP4
		OR5B12
		CPSF1
		PIWIL4
		PLXDC2
		MBD6
		LIFR
		MGA
		SLC35D3
		TTC28
		NELL1
		C2orf54
		NIN
		MIR196A1
		OR8H3
		PLA2G15
		ITPA
		HCG4
		RALA
		C14orf148
		ACTR1B
		PLEKHM1
		ELOVL6
		MAPK3
		MIR495
		SLC20A2
		SPINT1
		MAP2K1IP1
		C1orf84
		SSX1
		FOXF1
		AGRP
		MIR181A1
		USP26
		VAMP3
		CD81
		TRRAP
		GRN
		SCAMP1
		MIR10B
		GOLIM4
		BAP1
		SNORD18C
		C14orf70
		NME2P1
		ITM2A
		OR11G2
		OR5K2
		C6orf218
		ABHD11
		PAIP2B
		THUMPD1
		XKR8
		LCN1L1
		YLPM1
		FAM189A1
		VCL
		CCDC88C
		RAVER2
		C8orf41
		PPFIBP2
		MGC48628
		OR2AG2
		ZMYND11
		OR1N1
		OR5AK2
		OXSR1
		TMEM219
		CD300LF
		DENND4C
		KIAA0319
		NEDD9
		FLJ36777
		MIR586
		LAPTM5
		TAF9L
		ZNF443
		OR1J4
		RIMS2
		SLC5A1
		SYT14
		C6orf25
		STAC
		FAM159B
		PEX19
		FLJ12078
		LRP4
		SLC5A2
		SCARNA27
		C3orf35
		LTC4S
		SMARCA2
		MIR508
		SNORD12
