Names	total	elements
		SNHG9
		LIPI
		OR13C9
		MGC21881
		GABBR1
		FLJ39660
		MIR485
		MTHFD1
		ERCC-00123
		TOR1AIP1
		SNORA5C
		KLKP1
		MEIS1
		OR10T2
		CCNYL3
		YPEL5
		GTF3C5
		KIR3DP1
		TTC12
		TCEAL6
		BRSK1
		PDE6H
		FLJ20309
		MIR210
		DPP7
		CST8
		RAD54B
		BARD1
		DGCR5
		ZNF442
		EPS15
		ZNF593
		CSNK2B
		ADAMTSL4
		TRAPPC5
		ANKRD17
		CHN2
		REPS2
		FAM78A
		MIR1204
		CST11
		CYP2A7
		SLC7A6OS
		IMPA2
		SPRR4
		NET1
		UGT2A3
		SYT7
		ZFPL1
		NUDCD2
		ACE2
		PLCXD3
		CLN6
		GRM1
		KRTAP5-6
		GNG2
		HSD17B7
		HSN2
		PPIL5
		RCN1
		CTU2
		C22orf9
		FCRLB
		HNRNPCL1
		ENPP2
		MFAP3L
		USMG5
		LCMT2
		TMEM5
		C16orf67
		FIGN
		MRPL9
		KCNIP1
		OR5M3
		PWWP2A
		PRNT
		ASAH2B
		TSPAN31
		TSPAN14
		CHD1L
		AGA
		TREML2
		C17orf56
		ARGLU1
		B9D2
		SNORD111B
		ERGIC3
		SSBP2
		SNORA79
		C1orf9
		OR8B12
		GABRA1
		DLL4
		CHES1
		FBXO15
		OR13C5
		CER1
		CREM
		NR2F2
		CTTNBP2
		FHOD3
		PRDM1
		AGPAT6
		PTK9
		KIAA0114
		LINGO3
		NCRNA00200
		SYP
		GLCCI1
		CCR4
		POT1
		MYO1E
		HMGCR
		FBXO22OS
		C14orf125
		KIAA0363
		ZNF577
		SLC25A40
		IHH
		DOC2A
		OR8U1
		PTTG1IP
		ADARB1
		MCCC1
		VAC14
		ZFP62
		C1S
		C1orf114
		SLC27A6
		FLJ30679
		GLO1
		PDIA2
		CCDC74B
		RPLP0
		RBM34
		EXT1
		NXN
		ZNF555
		PRKCZ
		ZIC5
		TSSC4
		METTL14
		NEK5
		PUM2
		MGC4473
		IRX6
		GTF2H1
		PRED57
		SSBP3
		HS3ST3B1
		FAM102A
		CTNNBIP1
		SAPS2
		TRPC5
		CES3
		THEM5
		SCARNA18
		TRIM34
		TULP1
		C19orf26
		GTF2A2
		RHOU
		GNAZ
		COPE
		LVRN
		ARL17P1
		BTN2A2
		RFPL3S
		ADAM28
		HSP90AB6P
		MED7
		CYP4F2
		CXCR3
		KIF17
		GPBAR1
		CXorf41
		MGC12965
		RPL32P3
		PLA2G2D
		ST6GALNAC4
		KIAA0391
		CSMD2
		TSC22D2
		AGAP6
		ACTRT2
		CEACAM21
		ERCC-00075
		SLC37A2
		CFL1
		KIAA0146
		MUCL1
		KRTAP19-5
		KRTAP27-1
		LRRC37B
		ZNF501
		FBXL22
		IARS
		CEP110
		FEZ1
		MGST2
		NEK8
		NOX5
		EMP3
		WNT11
		MGC35361
		FAM179B
		TAAR2
		TAS1R2
		RNU1G2
		NSUN6
		ACTL7A
		FTHL11
		KIAA1967
		GRID2
		NDUFA1
		MAPK13
		RPS6KL1
		FER
		CMYA3
		BTF3L1
		DNM2
		PI4K2B
		IL17RA
		GGCX
		KIAA1160
		KBTBD4
		RAB34
		CPLX2
		TRIM28
		WHDC1L1
		RTCD1
		C4orf51
		MTMR15
		PHLDA2
		COL16A1
		NDUFA7
		GPX8
		HIST1H2BK
		SHOC2
		A2LD1
		SSR1
		FAM48B1
		NFS1
		FAM113A
		TMED10
		RNF126P1
		RDH14
		PTPLB
		LRIT2
		DDX1
		KANK2
		C18orf32
		ZFAND5
		KIAA1024
		EMILIN2
		ZNF628
		PSMC5
		DZIP1L
		TTTY9A
		SNORD117
		MGC2752
		GTPBP6
		SLC7A5P1
		OR5P2
		MSLNL
		RIPPLY1
		C1orf92
		DNAH3
		SFTA1P
		F5
		PPP1R11
		NCOA2
		CNDP1
		SLC35F2
		LZIC
		WDR48
		ACACB
		ELA2A
		FLJ40448
		WBP11P1
		FSBP
		PPP1R1A
		BAPX1
		NMU
		ANKRD33
		STX1B
		SNX12
		KMO
		VRK3
		LDB1
		FAM54A
		HAX1
		ECT2L
		C21orf90
		FGF21
		RPS6P1
		CWC15
		PFDN4
		SNTB1
		SHOX2
		ITGA7
		C2orf47
		TSSK2
		TRAPPC3
		PWWP2B
		LTK
		OBFC2A
		RAB18
		ZNF91
		MORF4L1
		SERP2
		GAPDH
		ERRFI1
		FAM108B1
		PGAM2
		TRIM16L
		RBM25
		PLEKHA5
		POLR2E
		SEC24A
		IL18R1
		MMP19
		SPINK8
		Septin 12
		HCRT
		OBP2B
		SNORA57
		CDA
		TCN2
		NCRNA00160
		ACTG1
		CENPT
		CALM1
		ISG20L1
		RBM28
		C2orf40
		FLJ20184
		NOL10
		RUFY2
		ADARB2
		FAM45A
		EVL
		SFRS17A
		SNORA7A
		TRMT5
		C18orf21
		VISA
		XYLT1
		THNSL2
		TTTY4B
		DUSP13
		C14orf153
		BCL2L14
		ASAH2C
		C11orf16
		COBLL1
		CLPB
		C7orf46
		C20orf175
		SLFN14
		ARHGAP11A
		CCDC59
		MED20
		TOMM20
		COL22A1
		C2orf73
		TICAM1
		HOMER3
		C7orf58
		SLC22A4
		KLHDC4
		ASCL3
		CDK5RAP2
		SSH2
		SLCO1B3
		PPM1J
		C6orf223
		GPR101
		GPR162
		NLRP3
		TUSC5
		SAMD3
		AMBP
		SLC25A26
		CCBP2
		SOX21
		FAM22A
		TMEM18
		OR4D9
		ZCWPW1
		KIAA1430
		MTHFR
		ADAMDEC1
		C7orf26
		FAM75C1
		NPPB
		APOC3
		CNOT4
		FAM44A
		RNF138P1
		SLC16A12
		FLJ40504
		RSHL1
		HDAC5
		USH3A
		GRIPAP1
		STEAP3
		RPA2
		CCDC26
		C15orf43
		KRTAP11-1
		TLX2
		FSCN3
		RNF180
		LCN12
		ZNF665
		COPZ1
		GCM2
		SCARNA4
		HOXB3
		FRAT1
		TSC22D3
		ARHGEF2
		ZNF818
		CDH2
		ARF1
		MTMR8
		CHGA
		TBC1D28
		PAPPA
		MMAB
		POM121L1P
		FAM27A
		HTR3C
		SYCP1
		IFT80
		ANKS6
		C10orf51
		RGS19
		DUSP26
		RNASE10
		CPNE2
		C1orf25
		FBXO33
		PPP3CC
		CHST13
		MEA1
		KRTAP5-4
		C14orf105
		RNF5P1
		ANAPC7
		MGC15634
		KAZALD1
		NBPF1
		LEPROT
		C4orf19
		AP2M1
		SNAPC4
		SLC9A7
		CTAGE6
		ZNF236
		ZXDA
		LILRA2
		MARVELD1
		LUC7L
		SUB1
		ANO1
		ERCC-00092
		ADH7
		ZNF281
		HLA-DPA1
		CLDN23
		CD248
		MYO1H
		LMBRD2
		RIMS3
		UNC13D
		FCER1A
		CDC42BPG
		WARS
		FGFR2
		ZNF221
		FTHL7
		PCDHB2
		RBBP4
		RBM20
		DDX60
		C2orf89
		C8orf71
		XKR7
		RGS7
		HR
		CCDC134
		CD2AP
		STARD3NL
		SPATA6
		MAK10
		STXBP5
		TMEM9B
		ARMC7
		ASCC2
		MIR937
		PARP6
		CTRB2
		CNTNAP4
		DRAM1
		RBMY1A3P
		CAMLG
		PPP2R2C
		DEFB104B
		ZNF167
		BEAN
		ATF5
		SNUPN
		SFRP4
		CLCN7
		CCDC147
		TRIM69
		C12orf68
		CCNYL1
		CABLES2
		SLC9A11
		C6orf64
		ESD
		KIR3DL1
		TRIB1
		ICOSLG
		C7orf27
		RNU4ATAC
		CIR1
		ANUBL1
		PRSS3
		DQX1
		CTSD
		MTBP
		S100A6
		KIAA1285
		CCDC70
		SH3TC1
		NSUN3
		C3orf43
		PNPLA8
		ARAP3
		SERPINF2
		ZNF621
		TYRO3
		CUX2
		PEX6
		CHKA
		FAM92A1
		FLJ35258
		AP3B2
		ERCC-00108
		PMS2L11
		KRT18P42
		CLEC6A
		ATF4
		ZNF696
		INO80C
		Septin 1
		EFHC2
		ATP5EP2
		ZNF521
		FAM26F
		PDE1A
		KIAA0284
		NFAM1
		TMPRSS2
		MED30
		FAM86B2
		VIPR2
		OKL38
		MIR15B
		HHAT
		UBE4A
		TNFSF12-TNFSF13
		MX2
		FLJ21511
		NMRAL1
		ACSS2
		SIAH1
		FLJ36144
		RBKS
		CPA6
		SLCO4A1
		ZNF45
		SNORD18B
		H2BFM
		VEZF1
		RIG
		PLA2G3
		ASXL3
		MFAP4
		CNNM1
		RARA
		FASTKD3
		TRABD
		SFRP5
		C22orf30
		C13orf7
		SOCS7
		SERPINH1
		PPARA
		FAM83G
		SCFD2
		REXO1L2P
		NSF
		KRTHB6
		SCARA5
		ARHGAP9
		LONRF3
		ZNF597
		OR2J3
		BTNL8
		CABP4
		TMEM95
		INHBA
		SP100
		S100A4
		GPR137C
		SLC36A1
		IGF2
		RARRES2
		C17orf96
		KCNS1
		PRR20D
		HNRPR
		SMARCD2
		TRIM21
		NLRC5
		PCF11
		T
		ETFDH
		ZNF23
		GUCY1A2
		TAT
		SNHG5
		FTHL16
		CBL
		SNAP23
		PGA3
		EXPH5
		MAG
		TSPO
		CLINT1
		POLE2
		MRPL39
		PLCL1
		HPCAL1
		HINT2
		HOMER1
		GALNTL6
		OSR1
		SBDSP
		CALU
		OR7G2
		CREG1
		ZNF69
		HCG4
		RNF148
		ERCC-00013
		R3HCC1
		HADH
		LPAR5
		HNRNPM
		CNTNAP3
		MIR1180
		WNT10A
		ESF1
		MDK
		EPHX1
		PRR15
		PARP10
		ICAM1
		MIR610
		RBM47
		C1orf14
		LGALS9
		SLC16A3
		SNORD59A
		FBXO41
		TTC21A
		CA2
		KIAA1467
		PAFAH1B2
		CTGLF6
		WBP2
		SMOC1
		WDHD1
		SCAMP1
		PRKACG
		ADCY6
		NPAL3
		MIR194-1
		SIGLEC10
		OR5I1
		GDF5
		TBX20
		ALPI
		C14orf70
		NME2P1
		PYY2
		ZNF180
		MTMR2
		PPYR1
		COX7A1
		GABRA4
		MRPS2
		KIAA1920
		ZCCHC8
		RILP
		ABCA4
		KLHDC10
		CALM3
		GNB5
		HCCA2
		ZC3H11A
		UBTD2
		IQCJ
		SLC13A5
		TMEM151
		FAM122C
		RSAD2
		SLC26A5
		NT5C2
		NAF1
		C13orf1
		MEG3
		MIR146B
		SARDH
		RBBP5
		EMR4P
		CRK
		MYRIP
		MIR586
		MIR629
		HSPC111
		TAF9L
		SNORA80
		CXXC4
		FBXO48
		CDCP1
		CITED4
		KIF20A
		YAP1
		CD164L2
		SGOL2
		SNORA62
		ERCC-00136
		MGC20983
		CEP152
		F2RL3
		CFHR3
		CLIP1
		SF3B4
		ZNF791
		ALKBH8
		PDZD4
		GPR89A
		GPR87
		TMEM199
		ZNF30
		FANCE
		C2orf28
		ZZZ3
		SYNPO
		C6orf47
		GAGE12D
		SC65
		CD300E
		CCDC67
		LCE2A
		CEBPB
		CYTSB
		METTL3
		OR8B3
		CCL3
		TM6SF2
		MARVELD2
		TAOK1
		ZMYM6
		JPH3
		GPR39
		APOL3
		IL2RB
		PRKCA
		COQ2
		KHDC1
		SIN3B
		MIR202
		EIF2C4
		MIR212
		C17orf46
		VSTM1
		SLC2A11
		PIK3IP1
FC	693	FAM153A
		BBOX1
		GLT1D1
		ATP5F1
		AEN
		NAGPA
		TMC4
		MIR515-2
		DTNBP1
		ZNF446
		EVC
		C7orf44
		GABPAP
		DIP2A
		OR10X1
		KIAA1033
		DKFZp434E1119
		CCDC66
		FLJ40296
		RFPL2
		CCNY
		C7orf33
		CDK8
		KLHL36
		BANF2
		PLXNA1
		INTS1
		NDUFS4
		C1QL1
		MIR591
		TOMM34
		LIMD1
		B3GALT5
		FLJ33534
		TMEM1
		GRIK2
		DPYD
		NANOS3
		EPHA4
		MAK16
		HDHD2
		ARHGAP15
		HBG2
		STAT5A
		ADRA1A
		C14orf166B
		BST1
		MYEOV2
		IL17C
		CHMP2B
		XCR1
		MAGEB6
		FLJ41423
		PAQR4
		PARG
		EIF4E2
		EHBP1L1
		ADCY3
		FETUB
		MS4A13
		SRMS
		CPVL
		TFE3
		DCT
		IL8
		NAB2
		HIST1H3E
		HSFY2
		ICA1L
		FAM131C
		CCDC60
		EHD2
		TAF1D
		CALCOCO2
		HRAS
		ARSK
		ZNF677
		CDH11
		NDC80
		MYC
		ARSA
		FLJ30719
		CGRRF1
		POU3F2
		ARID1B
		NLRP9
		GPR160
		C14orf129
		PCDHGA4
		KIF5C
		PIAS1
		ADCYAP1R1
		FLJ14213
		ZC3H14
		ALDH5A1
		SERPINA4
		KRT86
		SETD3
		EBP
		GPBP1
		DNAJB11
		ASPN
		ARHGDIB
		ABCD3
		GRM3
		SIAH2
		FBXO34
		D21S2056E
		ZNF409
		KCNQ4
		CEND1
		SLC5A7
		ADAM29
		C14orf133
		LCLAT1
		FLJ43826
		CARD10
		MRPL13
		OR51B2
		FAM150A
		FAM22F
		FKSG29
		CGB
		ZNF211
		ZDHHC20
		MEOX2
		BIN2
		MIR638
		HBE1
		TMEM167A
		MYOC
		ABCC5
		TBX3
		OR13A1
		MBTPS2
		CRELD1
		PRKRIP1
		FLJ25758
		MCM4
		SPTBN2
		DDX43
		KIAA0895
		OR5D18
		ILDR1
		SHRM
		C6orf66
		RUNX2
		FAM9A
		NR2F6
		TMEM218
		MIR1226
		C19orf35
		NHS
		EIF1AY
		TOMM5
		C20orf30
		ZMYM2
		NEURL
		TGM4
		ZNF567
		KIRREL
		MAGEA12
		HOOK1
		MIR199A1
		C9orf123
		FLJ12529
		MTCP1
		TMEM135
		TOMM40
		TUBGCP5
		TIGD3
		ADSS
		SFMBT1
		COL24A1
		C4BPA
		DEXI
		MON1A
		N6AMT2
		ABCC8
		LYRM7
		EIF3IP1
		CLEC9A
		SLC25A23
		HINT1
		KLK3
		UQCRH
		NCLN
		C21orf71
		ST6GALNAC1
		GNB3
		DBNL
		GNG8
		FBXO16
		PADI3
		DEPDC7
		IRF1
		DGCR9
		C6orf184
		GINS3
		JAM3
		TCEB3CL
		NFATC1
		PLN
		DCBLD2
		RBBP9
		MAGEE1
		DFNB59
		DDAH1
		DBX2
		INSC
		MAP3K14
		PCDHB8
		PAG1
		C9orf171
		ICF45
		B4GALT1
		TCEAL8
		C9orf163
		COX17
		ERMP1
		C3orf20
		ATG4B
		PLEKHG2
		CXorf67
		PRO1768
		KRTAP10-2
		ARIH2
		C9orf6
		NBPF6
		PRPF4B
		KIAA1843
		FAM22B
		OR1J1
		TCP11L1
		SENP6
		MOBKL3
		MPI
		UQCRB
		MEPCE
		NGB
		ANGEL1
		CLUL1
		NR1H2
		CD226
		DPEP3
		EIF5A2
		ZNF259
		SNORD57
		C2orf24
		MADD
		RBL2
		RDH16
		MIR376B
		ZNF195
		ZNF787
		COX4I2
		BCL2L13
		WASF3
		DYNC2H1
		KRI1
		PRIC285
		PLAA
		MIR581
		RAP2B
		DNAH2
		YWHAB
		C1orf19
		C16orf74
		PRKCE
		FLJ42291
		PLCXD1
		NDUFB10
		PRKAA2
		C1QTNF4
		PPP1R2
		KRT14
		PP8961
		SPACA5
		MIXL1
		IGSF10
		EAPP
		LGMN
		KCNH8
		OR13C8
		NUBPL
		NUBP1
		COL4A4
		LSM5
		C16orf13
		EFHB
		GDPD3
		TMCO4
		FAM21D
		SLC20A1
		NR5A2
		IFNA13
		MSI2
		SLC25A6
		C1orf74
		RPL14L
		CASZ1
		FAM75A2
		CXCL1
		ARPM2
		DCAMKL3
		LRRC59
		IL8RBP
		USP17
		NPIP
		MLLT10
		DMAP1
		SLC39A3
		SFRS7
		SUFU
		CYP2C8
		MOBKL2C
		ANGEL2
		FGFBP2
		TMEM213
		ORAI2
		MIR325
		ZNF431
		SETD7
		GPX5
		EIF4A2
		AURKC
		ZBTB44
		C20orf108
		FCRLA
		RABL2A
		SERPINC1
		DGAT2L3
		DPAGT1
		B3GALT1
		KIAA1026
		UGCGL1
		TRIM15
		CEP57
		EPB41L5
		CDH4
		RPL26L1
		TNR
		FTSJ2
		SSTR5
		SFRP1
		NPFFR1
		INPP5A
		TOB1
		PARM1
		TRAPPC6B
		PCNXL3
		FIBIN
		IFT52
		ZNF492
		PRKRA
		UNG2
		HCN1
		FLJ41562
		UNC5A
		ELOVL5
		EPS8
		ZNF48
		SNORA11B
		PPIAP19
		TEKT1
		WDR59
		SNORD67
		PSMD3
		DNMT3B
		SLC25A21
		RPL32
		GDAP1L1
		CST3
		PLD1
		WDR6
		CNIH
		AKNA
		PACAP
		OCRL
		DHFR
		RDH8
		ZNF672
		PFKL
		TRAF2
		CARD14
		ZNF286C
		C1orf165
		ST7OT2
		UMPS
		NGFR
		CRYBB3
		FYN
		TRIL
		SPACA1
		CYB561
		PPOX
		CENTB2
		NHP2L1
		FAM81B
		LCE2B
		C1GALT1
		EIF4E1B
		PSMD2
		C1orf91
		CNFN
		SPSB2
		DMXL1
		RAMP3
		OTOF
		DRP2
		DEFB121
		FAM89A
		ZIC3
		SPATA2
		ACAA2
		RSPH3
		RPS24
		FLJ42258
		C1orf156
		FAM125A
		COL8A1
		ANAPC10
		MIR1274A
		CCDC47
		NAP1L1
		C10orf119
		FATE1
		C4orf45
		HNRPA1P4
		IRAK1BP1
		ZNF664
		AMAC1
		WDR61
		SERPINB8
		EIF5B
		ACTR3B
		C1orf173
		ZNF365
		FLJ37453
		RAET1K
		YAF2
		HDHD1A
		HOXD12
		FLJ16779
		THOC4
		TYK2
		ZNF706
		PRICKLE4
		FAM132A
		PDGFA
		TMIGD1
		ANKHD1
		SNORD6
		ALDH16A1
		CSNK1A1P
		TNKS1BP1
		SCN1B
		MAP2K7
		SNRNP25
		ARPP-21
		FAM47A
		GSPT1
		DMRT2
		MIR652
		TTC29
		MRPS16
		C14orf115
		SPA17
		ANKLE1
		SNRNP35
		IDH3G
		MAPRE2
		TMEM14D
		BFSP1
		UBE2Z
		C16orf80
		TIRAP
		ADAM17
		ZC3H4
		ANKRD21
		IGBP1
		SNORA36A
		ADM
		SERF2
		CD47
		C1orf57
		LMOD2
		C2orf3
		PRM2
		C14orf64
		AFTPH
		ZMPSTE24
		NPVF
		MIR381
		FUK
		R3HDM1
		FLJ42842
		HSPB7
		POU2F1
		FLJ20712
		ASB9
		OR1S2
		MUM1
		HGS
		FBXL13
		C2orf30
		RANBP9
		MIR519E
		LETMD1
		UCK2
		FAM50A
		RNASEH1
		PFN3
		C20orf179
		OR8B2
		PROZ
		ATXN7L2
		FAM5C
		TPSG1
		NOSIP
		GUCY2E
		ARHGEF7
		GRK6
		PTOV1
		SRGAP2L
		ZACN
		MFAP3
		SNORD59B
		SRI
		MIR525
		SWAP70
		CES4
		TFCP2L1
		ABCA1
		FAM86B1
		FEM1B
		PNMA5
		ATP5B
		CDY2B
		FAM135B
		APOB
		PRKD3
		CFH
		BNIP2
		ARGFXP2
		SERPINB7
		MRE11A
		NRAS
		ZW10
		MSX2
		GUCY1B3
		TRIM53
		CCDC45
		FAM110A
		BNIP3
		NBPF20
		KSR1
		C2CD4C
		TUFT1
		INSL5
		SMAD7
		PHOX2A
		TUBB4Q
		PCNA
		TWF2
		MIR593
		NYNRIN
		FLJ16793
		GPN3
		PDILT
		TNMD
		KLHL35
		IRAK3
		OBFC2B
		NAP1L4
		C20orf71
		TREML4
		TUBA3D
		C6orf199
		SLC4A2
		SNORA32
		SLC12A9
		ABCB5
		POTEA
		DPY19L2
		PRMT6
		KCNE1L
		TRIM9
		RETNLB
		RBPMS2
		JOSD1
		FLJ45684
		SLC10A2
		CST5
		PUS10
		AMAC1L3
		ALKBH4
		MSTP9
		GMEB2
		HMGA2
		C3orf54
		PHLDB1
		MAGEC2
		JAG2
		SLC37A4
		TGM1
		MIR514-2
		ZNF394
		FLJ25404
		CARM1
		ECM2
		TNC
		ATP5SL
		TBCC
		EBF4
		CLCA4
		HDX
		MAPKAPK5
		RN5S9
		RPL21
		PRKG1
		GLTSCR1
		PEA15
		MB
		C7orf59
		ANKRD13C
		C14orf148
		KHDRBS3
		SOX8
		CSAD
		MTHFS
		TRIM54
		ZNF674
		C1orf84
		C20orf144
		NEXN
		SNORD80
		AGRP
		MIR181A1
		PRPF18
		TCEAL5
		SEMA3D
		MAPKSP1
		AP3S1
		SNORD18C
		C6orf218
		LCN1L1
		KRTAP8-1
		TMEM191A
		RAVER2
		TXNDC11
		SLC45A3
		ADH1B
		HTRA2
		DENND4C
		LAPTM5
		SNORD113-4
		PDZK1
		UBIAD1
		CISD1
		FLJ32154
		UNC93B1
		KLHL17
		LRP4
		PFN1
		RBM27
		OR2T35
		SNORD12
		SP5
		MYST2
		CEPT1
		GPR103
		TULP3
		CCDC73
		KCNN4
		DEFB110
		GIT2
		RNF128
		HSPG2
		CP
		RPS26P10
		TRIB2
		ZNF562
		SRF
		C17orf76
		CLN3
		KRTAP19-3
		CXorf12
		ZNF383
		SNORD8
		UBXN2A
		C3orf67
		GPLD1
TC	1637	PNCK
		RALYL
		MGC87895
		TUBD1
		CCDC116
		BTG2
		GFOD2
		MTHFD2L
		ZAR1
		MYO9B
		C17orf41
		SLC26A1
		CYTH1
		DIRAS1
		CCDC97
		HLA-DRB4
		AQP9
		AGPAT1
		MIR489
		ZFYVE1
		TMEM184A
		ACTR8
		BRCA1
		EIF4G3
		MIR218-1
		USP6NL
		GRPEL1
		LMNB2
		ABCD4
		ISL1
		GRK1
		FAM58B
		RAPGEF6
		LGI2
		LTBP4
		GFPT2
		KCNC1
		STK17A
		PCDHA13
		CTDSP2
		ETNK2
		ANGPT4
		HDGF2
		PPP1R3D
		F2RL1
		RPS28
		TP73L
		TUBB
		IL1F10
		SNORA2A
		EIF1AX
		FOXD4L1
		RNF166
		HBZ
		PLCL2
		IL24
		CHFR
		COX8A
		EMX2
		CHST11
		SLC9A9
		C6orf176
		GRXCR2
		NUCB1
		GNA11
		SUZ12P
		MAPK10
		QKI
		ABHD12
		FLJ16126
		ATF7
		COX10
		CLDN6
		ARAP1
		C6orf208
		TSN
		SUV420H1
		TDRKH
		GNB4
		SPATA4
		SF3A3
		DOM3Z
		GIPR
		OR2A9P
		PBLD
		AHNAK
		SMC6
		FAM195A
		FTHL8
		C16orf71
		BTK
		C6orf27
		HS1BP3
		CLCA1
		SFRS6
		GALR2
		C17orf77
		ATP7B
		MIR628
		RIC3
		PDAP1
		NENF
		ZNF324
		TTC13
		ENTPD7
		S100Z
		IL17D
		DTNB
		LCN15
		LIN28B
		WNT6
		TRIM45
		PAQR3
		C3orf22
		FLJ41841
		RELL1
		FAM22G
		COQ10A
		METTL7B
		WDR16
		C18orf18
		FBF1
		OVCH2
		EIF2S1
		TERF2
		HERC6
		CASP1
		ZNF710
		GPR62
		SNORD45B
		DOPEY2
		LGALS4
		MIRLET7E
		SQLE
		OLR1
		MIR891B
		TCF19
		CBS
		FGF12
		PCDHGA5
		CLIP2
		FOXN2
		ZNF509
		SLC16A2
		OXA1L
		TMEM90A
		KLRG1
		ZSCAN12
		SOST
		ACLY
		ASZ1
		MEX3D
		NUDT22
		NUB1
		CSPG4LYP1
		KIAA0368
		GCH1
		TMEM106C
		HERC3
		KCNK7
		C2orf53
		ARHGAP26
		FLJ10661
		WDR42C
		MAP3K6
		C5orf32
		MIR548A1
		CDS2
		LIPT1
		TUFM
		MAN2C1
		CEP72
		YJEFN3
		MIR2114
		GGT6
		AGBL1
		IL10RB
		PARK2
		GPR124
		ALPK1
		WNT10B
		DPY19L2P2
		EPN1
		SLC23A3
		APOBEC3F
		RAVER1
		AMOTL2
		C6orf120
		ALAS1
		BLK
		C20orf107
		DAD1L
		TMEM205
		C1orf135
		AMPD3
		TSEN54
		PPP4R1
		MAN1A2
		TK2
		CDC40
		GALNT10
		FLJ46361
		OR2T5
		PRRX2
		MKKS
		STK39
		FLJ44450
		TRIM6
		GADD45B
		ACER3
		TDP1
		C11orf57
		ERCC-00117
		CC2D1B
		GRIN3A
		MAGEF1
		STK24
		FAM87A
		PTPN23
		C1orf183
		C9orf46
		ATP6V1F
		EGR4
		C17orf86
		ANKRD18B
		PCDP1
		CDC2L1
		MMP3
		SLC35F5
		CBWD1
		LMNB1
		PNPLA3
		SPAG5
		KIAA0408
		CSNK1E
		ANO4
		RAGE
		CXCR1
		SLC12A3
		FAHD2B
		MMP8
		EXD1
		MT1E
		C15orf26
		C9orf153
		FLJ40434
		ADCYAP1
		TAS2R4
		HIST2H3A
		CHD7
		OR6C2
		RAP1BL
		RXFP4
		API5
		ADHFE1
		MYSM1
		SERPINI1
		NBEA
		FLJ46156
		EGFR
		ZDHHC3
		MAP3K15
		CPXM1
		PTPRQ
		OR5L2
		MRPL46
		NCAM2
		MSRB2
		ZFP36L1
		PUS3
		DPY19L2P1
		MIR552
		CHD2
		FAM134A
		PRC1
		NEO1
		DHX38
		ZNF624
		ARMC9
		CNTN1
		ZNRF3
		TMEM181
		TMEM43
		TTL
		SGTA
		GIYD1
		RPL28
		GLIS3
		LRRC70
		C2orf80
		G6PD
		APOLD1
		GABRP
		TOM1L1
		NRG3
		GSC2
		PLEKHH1
		GIF
		SCLT1
		PRDM10
		C14orf93
		TXNRD1
		SLC30A1
		FAM156A
		C21orf93
		VCY
		MTHFD1L
		HIST1H2AC
		C12orf74
		IL28A
		FLJ46552
		USP41
		HIPK4
		Gcom1
		OTOP3
		CHST12
		MIR101-1
		ID2
		DDX21
		ARHGAP5
		CETP
		SLC15A3
		TOX2
		RHOJ
		PPP2CA
		SEC14L2
		DKFZP434P211
		SOX6
		RPUSD2
		C20orf117
		HIP1R
		PEG3
		TACR3
		ABHD10
		SLC35C1
		OR2A1
		ICAM3
		FBXL16
		SLC1A3
		SHPK
		RNF190
		BICD2
		CDH7
		SNORA10
		CLIP3
		SULF1
		FGF13
		ACP1
		C9orf69
		SPIN3
		SH2D4B
		TRIML2
		ETV3L
		NPM3
		CENPB
		SOSTDC1
		C4orf34
		ADRB3
		ADCY2
		FOXH1
		NMT1
		CHURC1
		SAGE1
		PER1
		ELMOD3
		MASP1
		FLJ21986
		SH3BGR
		MYCL1
		PCDHGB3
		SAC
		SEMA3F
		CHRM3
		USP50
		ZNF789
		RPL23A
		CXorf65
		AIG1
		POM121C
		CUTL1
		NSMAF
		TLE4
		PSPC1
		KIAA1975
		SUCLG2
		C20orf132
		ABHD14A
		CDKN2AIPNL
		KRTAP22-1
		AMPD2
		TIMP4
		C20orf106
		POU3F3
		SLC30A3
		PLP1
		TAAR8
		HIST3H2BB
		MAGED1
		TTC33
		C3orf55
		SYNM
		NFU1
		GAGE6
		CHCHD2
		OMG
		NDP
		CALCOCO1
		RFC5
		OR52L1
		HORMAD1
		ZNF682
		MIR2113
		FBXO2
		AOX1
		ADCK5
		PROCR
		PHF11
		ZNF776
		NDEL1
		GULP1
		TRIM5
		KCNS3
		RNASE4
		SDHA
		SMAD6
		CHST3
		TRIM62
		RCBTB2
		TFAP2E
		GAGE2C
		UQCRC2
		KLRB1
		RFX2
		ZADH2
		MEF2C
		ZNF304
		LCE1F
		MIR1255B2
		C17orf103
		CHPT1
		TSPAN32
		MAP4
		ZNF554
		CCNA1
		RPL10A
		ARV1
		NMB
		EIF6
		SNORD115-48
		MRPL4
		PCMTD2
		MBNL2
		ATP6V0D1
		SLTM
		KIAA1279
		GAL3ST3
		APOBEC3D
		RECQL
		NLRC4
		POLI
		HCP5
		FOXQ1
		PTK2B
		MSN
		C11orf75
		L3MBTL2
		Septin 14
		PKD1
		ATAD2B
		MGC15705
		ZNF650
		PTPRZ1
		RAB7L1
		C10orf61
		COG6
		CCR9
		GLUD2
		CD55
		FDPSL2A
		FBXO27
		YOD1
		C14orf182
		ZCCHC4
		MEPE
		MRPL19
		RBM33
		PAQR6
		RAPH1
		MIR558
		HRH4
		GRB7
		SLC25A5
		GLRA2
		ATP4A
		MT1IP
		ZNF648
